2018-05-24 09:04:02.377 [NJ] INFO  [JTS-AuthDispatcherS2-13] - Session Token received in AuthenticationMessageXYZ: e54cddde04991e44c2b68b24b4caff94db4349c4  messageId=SERVER_KEY (4)
2018-05-24 09:04:02.378 [NJ] INFO  [JTS-AuthDispatcherS2-13] - sendXYZMessage: 777
2018-05-24 09:04:02.464 [NJ] INFO  [JTS-AuthDispatcherS2-13] - Receiver: 777
2018-05-24 09:04:02.464 [NJ] INFO  [JTS-AuthDispatcherS2-13] - processXYZMessage: 777 protocol version: 28
2018-05-24 09:04:02.464 [NJ] INFO  [JTS-AuthDispatcherS2-13] - Received AUTH_RESULT
2018-05-24 09:04:02.464 [NJ] INFO  [JTS-AuthDispatcherS2-13] - Passed pwd authentication.
2018-05-24 09:04:02.464 [NJ] INFO  [JTS-AuthDispatcherS2-13] - sendXYZMessage: 773
2018-05-24 09:04:02.556 [NJ] INFO  [JTS-AuthDispatcherS2-13] - Receiver: 773
2018-05-24 09:04:02.556 [NJ] INFO  [JTS-AuthDispatcherS2-13] - processXYZMessage: 773 protocol version: 28
2018-05-24 09:04:02.556 [NJ] INFO  [JTS-AuthDispatcherS2-13] - Received CHALLENGE: 367
2018-05-24 09:04:02.556 [NJ] INFO  [JTS-AuthDispatcherS2-13] - AuthTimeoutMonitor: pause
2018-05-24 09:04:18.639 [NJ] INFO  [AWT-EventQueue-0] - Response: ***
2018-05-24 09:04:18.639 [NJ] INFO  [AWT-EventQueue-0] - AuthTimeoutMonitor: resume, idleTime=16083
2018-05-24 09:04:18.640 [NJ] INFO  [AWT-EventQueue-0] - sendXYZMessage: 773
2018-05-24 09:04:18.640 [NJ] INFO  [AWT-EventQueue-0] - SPLASH 16266 step 4 AuthDispatcher.send
2018-05-24 09:04:18.727 [NJ] INFO  [JTS-AuthDispatcherS2-13] - Receiver: 773
2018-05-24 09:04:18.727 [NJ] INFO  [JTS-AuthDispatcherS2-13] - processXYZMessage: 773 protocol version: 28
2018-05-24 09:04:18.727 [NJ] INFO  [JTS-AuthDispatcherS2-13] - Received Result
2018-05-24 09:04:18.727 [NJ] INFO  [JTS-AuthDispatcherS2-13] - Passed token authentication.
2018-05-24 09:04:18.811 [NJ] INFO  [JTS-AuthDispatcherS2-13] - Receiver: 771
2018-05-24 09:04:18.811 [NJ] INFO  [JTS-AuthDispatcherS2-13] - processXYZMessage: 771 protocol version: 28
2018-05-24 09:04:18.812 [NJ] INFO  [JTS-AuthDispatcherS2-13] - Received Finish
2018-05-24 09:04:18.812 [NJ] INFO  [JTS-AuthDispatcherS2-13] - Finished authentication.
2018-05-24 09:04:18.812 [NJ] INFO  [JTS-AuthDispatcherS2-13] - Authentication completed.
2018-05-24 09:04:18.812 [NJ] INFO  [JTS-AuthDispatcherS2-13] - setting session token in AuthenticationHandler: authenticationType=MARKET_DATA_CONNECTION hashCode=539790110 new=e54cddde04991e44c2b68b24b4caff94db4349c4 old=NULL ctciOld=NULL
2018-05-24 09:04:18.812 [NJ] INFO  [JTS-AuthDispatcherS2-13] - Received NS_CONNECT_RESPONSE
2018-05-24 09:04:18.812 [NJ] INFO  [JTS-AuthDispatcherS2-13] - Log encryption support is disabled [logKeyId: ].
2018-05-24 09:04:18.898 [NJ] INFO  [JTS-AuthDispatcherS2-13] - SPLASH 0258 step 5 AuthDispatcher.processDataItr
2018-05-24 09:04:18.898 [NJ] INFO  [JTS-AuthDispatcherS2-13] - Received NS_FIX_START
2018-05-24 09:04:18.899 [NJ] INFO  [JTS-AuthDispatcherS2-13] - Terminating dispatcher
2018-05-24 09:04:18.900 [NJ] INFO  [JTS-AuthTimeoutMonitorThread-14] - Terminating auth timeout monitor thread
2018-05-24 09:04:18.900 [NJ] INFO  [JTS-PostAuthenticateS2-20] - AuthTimeoutMonitor: deactivate
2018-05-24 09:04:18.900 [NJ] INFO  [JTS-PostAuthenticateS2-20] - Authentication complete
2018-05-24 09:04:18.901 [NJ] INFO  [JTS-PostAuthenticateS2-20] - Starting FIX logon [sessionId: 2]...
2018-05-24 09:04:18.901 [NJ] INFO  [JTS-PostAuthenticateS2-20] - Creating a FixLogonHandlerFactory instance...
2018-05-24 09:04:18.903 [NJ] INFO  [JTS-PostAuthenticateS2-20] - Instance created.
2018-05-24 09:04:18.910 [NJ] INFO  [JTS-PostAuthenticateS2-20] - jfreechart version =1.0.8
2018-05-24 09:04:18.910 [NJ] INFO  [JTS-PostAuthenticateS2-20] - jcommon version =1.0.12
2018-05-24 09:04:18.910 [NJ] INFO  [JTS-PostAuthenticateS2-20] - JDOMFactory Class =interface org.jdom.JDOMFactory
2018-05-24 09:04:18.910 [NJ] INFO  [JTS-PostAuthenticateS2-20] - hsqldb jdbc =class org.hsqldb.jdbcDriver 2.2
2018-05-24 09:04:18.912 [NJ] INFO  [JTS-PostAuthenticateS2-20] - Changing state for connection from PRELOGON to PRELOGON in y 1623502316: SessionSocket:2
2018-05-24 09:04:18.912 [NJ] INFO  [JTS-PostAuthenticateS2-20] - Switching to a new log '/home/eugene/Jts/diulishzrp/tws.log'...
