 |20070910|195844|505|SCN| |-10.000000|P|-30.000000|P|D|I|-0.500000|A|505|Standard 7x5x3
 |20070910|195845|505|SCN| |-10.000000|P|-30.000000|P|D|I|0.000000|A|505|Standard 7x5x3
 |20070910|195846|505|SCN| |-10.000000|P|-30.000000|P|D|I|0.500000|A|505|Standard 7x5x3
 |20070910|195847|505|SCN| |-10.000000|P|-30.000000|P|D|I|1.000000|A|505|Standard 7x5x3
 |20070910|195848|505|SCN| |-10.000000|P|-15.000000|P|D|I|-1.000000|A|505|Standard 7x5x3
 |20070910|195849|505|SCN| |-10.000000|P|-15.000000|P|D|I|-0.500000|A|505|Standard 7x5x3
 |20070910|195850|505|SCN| |-10.000000|P|-15.000000|P|D|I|0.000000|A|505|Standard 7x5x3
 |20070910|195851|505|SCN| |-10.000000|P|-15.000000|P|D|I|0.500000|A|505|Standard 7x5x3
 |20070910|195852|505|SCN| |-10.000000|P|-15.000000|P|D|I|1.000000|A|505|Standard 7x5x3
 |20070910|195853|505|SCN| |-10.000000|P|0.000000|P|D|I|-1.000000|A|505|Standard 7x5x3
 |20070910|195854|505|SCN| |-10.000000|P|0.000000|P|D|I|-0.500000|A|505|Standard 7x5x3
 |20070910|195855|505|SCN| |-10.000000|P|0.000000|P|D|I|0.000000|A|505|Standard 7x5x3
 |20070910|195856|505|SCN| |-10.000000|P|0.000000|P|D|I|0.500000|A|505|Standard 7x5x3
 |20070910|195857|505|SCN| |-10.000000|P|0.000000|P|D|I|1.000000|A|505|Standard 7x5x3
 |20070910|195858|505|SCN| |-10.000000|P|15.000000|P|D|I|-1.000000|A|505|Standard 7x5x3
 |20070910|195859|505|SCN| |-10.000000|P|15.000000|P|D|I|-0.500000|A|505|Standard 7x5x3
 |20070910|195860|505|SCN| |-10.000000|P|15.000000|P|D|I|0.000000|A|505|Standard 7x5x3
 |20070910|195861|505|SCN| |-10.000000|P|15.000000|P|D|I|0.500000|A|505|Standard 7x5x3
 |20070910|195862|505|SCN| |-10.000000|P|15.000000|P|D|I|1.000000|A|505|Standard 7x5x3
 |20070910|195863|505|SCN| |-10.000000|P|30.000000|P|D|I|-1.000000|A|505|Standard 7x5x3
 |20070910|195864|505|SCN| |-10.000000|P|30.000000|P|D|I|-0.500000|A|505|Standard 7x5x3
 |20070910|195865|505|SCN| |-10.000000|P|30.000000|P|D|I|0.000000|A|505|Standard 7x5x3
 |20070910|195866|505|SCN| |-10.000000|P|30.000000|P|D|I|0.500000|A|505|Standard 7x5x3
 |20070910|195867|505|SCN| |-10.000000|P|30.000000|P|D|I|1.000000|A|505|Standard 7x5x3
 |20070910|195868|505|SCN| |0.000000|P|-30.000000|P|D|I|-1.000000|A|505|Standard 7x5x3
 |20070910|195869|505|SCN| |0.000000|P|-30.000000|P|D|I|-0.500000|A|505|Standard 7x5x3
 |20070910|195870|505|SCN| |0.000000|P|-30.000000|P|D|I|0.000000|A|505|Standard 7x5x3
 |20070910|195871|505|SCN| |0.000000|P|-30.000000|P|D|I|0.500000|A|505|Standard 7x5x3
 |20070910|195872|505|SCN| |0.000000|P|-30.000000|P|D|I|1.000000|A|505|Standard 7x5x3
 |20070910|195873|505|SCN| |0.000000|P|-15.000000|P|D|I|-1.000000|A|505|Standard 7x5x3
 |20070910|195874|505|SCN| |0.000000|P|-15.000000|P|D|I|-0.500000|A|505|Standard 7x5x3
 |20070910|195875|505|SCN| |0.000000|P|-15.000000|P|D|I|0.000000|A|505|Standard 7x5x3
 |20070910|195876|505|SCN| |0.000000|P|-15.000000|P|D|I|0.500000|A|505|Standard 7x5x3
