20180528
0000ea4e.5b0b8e3f.01.01	002eab7f.000121a6.5b0b82b9.0002	1.4	EUR	1.7976931348623157E308	null	20180528-09:08:34	0.0	1.7976931348623157E308
0000ea4e.5b0b8e99.01.01	002eab7f.000121a6.5b0b82bc.0002	1.4	EUR	1.7976931348623157E308	null	20180528-09:49:21	0.0	1.7976931348623157E308
0000ea4e.5b0b8ec9.01.01	002eab7f.000121a6.5b0b82bf.0003	1.4	EUR	1.7976931348623157E308	null	20180528-10:13:21	0.0	1.7976931348623157E308
0000ea4e.5b0b9274.01.01	002eab7f.000121a6.5b0b82cc.0001	1.4	EUR	1.7976931348623157E308	null	20180528-15:19:14	-19.8	1.7976931348623157E308
